ds,temperatura,humedad,velocidad_viento,precipitacion,nubosidad
2021-01-02,16.970833333333335,76.16666666666667,13.6,0.0,26.5
2021-01-03,17.337500000000002,78.91666666666667,17.529166666666665,0.0,3.5
2021-01-04,16.325,72.625,19.925,0.0,7.791666666666667
2021-01-05,16.295833333333334,77.29166666666667,16.366666666666667,0.0,4.958333333333333
2021-01-06,16.758333333333333,78.70833333333333,17.029166666666665,0.0,0.4583333333333333
2021-01-07,16.870833333333334,74.58333333333333,19.229166666666668,0.0,15.541666666666666
2021-01-08,16.229166666666668,67.25,14.566666666666668,0.0,42.25
2021-01-09,14.291666666666666,74.29166666666667,16.591666666666665,0.0,7.333333333333333
2021-01-10,13.700000000000001,92.08333333333333,12.25,8.3,63.291666666666664
2021-01-11,14.4125,71.45833333333333,17.608333333333334,0.0,20.458333333333332
2021-01-12,15.241666666666667,58.666666666666664,15.945833333333333,0.0,17.208333333333332
2021-01-13,14.908333333333333,74.5,13.558333333333332,0.0,11.75
2021-01-14,14.154166666666667,80.70833333333333,16.529166666666665,0.0,13.625
2021-01-15,15.7125,74.91666666666667,19.6375,0.0,27.541666666666668
2021-01-16,15.954166666666666,70.625,20.016666666666666,0.0,0.0
2021-01-17,16.945833333333333,76.75,16.625,0.0,0.8333333333333334
2021-01-18,18.320833333333333,76.16666666666667,12.316666666666668,0.0,0.0
2021-01-19,17.154166666666665,84.95833333333333,10.025,0.0,23.958333333333332
2021-01-20,15.558333333333332,87.41666666666667,7.970833333333334,0.0,51.583333333333336
2021-01-21,17.608333333333334,82.625,12.070833333333333,0.0,34.333333333333336
2021-01-22,19.220833333333335,78.58333333333333,16.525000000000002,0.0,0.6666666666666666
2021-01-23,19.066666666666666,81.16666666666667,14.270833333333334,0.0,1.1666666666666667
2021-01-24,17.083333333333332,81.20833333333333,12.112499999999999,0.0,32.041666666666664
2021-01-25,17.208333333333332,71.625,15.375,0.0,0.7083333333333334
2021-01-26,16.537499999999998,74.79166666666667,17.058333333333334,0.0,15.541666666666666
2021-01-27,15.487499999999999,80.08333333333333,19.833333333333332,0.0,51.125
2021-01-28,15.3375,87.79166666666667,10.616666666666667,2.3,85.0
2021-01-29,16.254166666666666,97.08333333333333,17.341666666666665,20.7,98.45833333333333
2021-01-30,16.220833333333335,91.375,9.4,4.3,81.875
2021-01-31,16.974999999999998,86.83333333333333,8.7875,3.2,55.708333333333336
2021-02-01,16.787499999999998,87.08333333333333,12.0625,0.0,55.208333333333336
2021-02-02,18.087500000000002,84.875,8.354166666666666,0.0,7.083333333333333
2021-02-03,18.35833333333333,84.54166666666667,7.654166666666666,0.0,25.791666666666668
2021-02-04,18.054166666666667,88.29166666666667,9.683333333333334,0.0,31.75
2021-02-05,15.429166666666667,90.75,13.858333333333334,0.0,89.33333333333333
2021-02-06,15.174999999999999,88.95833333333333,7.916666666666667,0.0,93.08333333333333
